Rooms,Type,Price,Bathroom,Car,BuildingArea,YearBuilt,Price_Category
2,1,1400000,2,2.0,104.0,1960.0,1
3,3,1175000,1,3.0,120.0,1970.0,0
3,3,1935000,2,1.0,161.0,1940.0,1
5,3,2000000,3,2.0,249.0,1990.0,1
4,2,845000,3,2.0,184.0,1960.0,0
2,1,850000,1,1.0,85.0,1960.0,0
3,3,1570000,2,2.0,180.0,1970.0,1
3,1,1275000,2,2.0,132.0,1984.0,1
3,3,1435000,2,2.0,161.0,1938.0,1
2,1,650000,2,1.0,99.0,2010.0,0
1,1,350000,1,1.0,53.3,1960.0,0
2,1,665000,1,1.0,93.0,1970.0,0
2,3,674000,1,1.0,94.0,1980.0,0
2,2,745000,1,2.0,98.5,1991.0,0
2,1,850000,1,2.0,81.0,1970.0,0
2,1,975000,1,1.0,106.0,1970.0,0
2,1,480000,1,1.0,65.0,1968.0,0
2,1,696750,1,1.0,83.0,1930.0,0
1,1,420000,1,1.0,45.0,2009.0,0
2,1,695500,1,1.0,76.0,1973.0,0
3,3,1890000,1,2.0,169.0,1925.0,1
3,1,690000,1,1.0,95.88,1965.0,0
2,1,1022000,1,1.0,104.0,1930.0,0
1,1,560000,1,1.0,47.0,1970.0,0
2,1,805000,1,1.0,84.0,1965.0,0
3,3,1875000,2,1.0,141.0,1890.0,1
4,3,2320000,2,2.0,199.0,1980.0,1
3,2,1465000,2,2.0,177.0,2010.0,1
2,2,942000,1,1.0,109.0,1975.0,0
1,1,515000,1,1.0,62.0,1900.0,0
4,3,2162000,2,3.0,192.0,1950.0,1
2,1,592000,1,1.0,72.9,1977.0,0
1,1,455000,1,1.0,45.4,1960.0,0
3,3,1780000,2,2.0,146.0,1930.0,1
3,3,2010000,1,0.0,128.0,1890.0,1
2,3,1114000,1,1.0,90.0,1960.0,0
3,1,740000,1,1.0,90.0,2004.0,0
1,1,280000,1,1.0,33.0,1975.0,0
2,1,485000,1,1.0,72.0,2012.0,0
3,1,1725000,2,2.0,189.0,2000.0,1
2,1,665000,2,1.0,81.0,2010.0,0
3,3,1400000,2,0.0,138.0,1880.0,1
4,2,2300000,2,2.0,166.0,1940.0,1
3,3,1710000,2,0.0,150.0,1920.0,1
4,2,2221000,2,2.0,235.0,2000.0,1
2,1,530000,1,1.0,52.0,2012.0,0
2,1,800000,2,1.0,73.0,2014.0,0
2,3,2210000,2,1.0,133.0,1890.0,1
3,3,1400000,1,1.0,132.0,1993.0,1
2,1,535000,1,1.0,63.0,1970.0,0
1,1,422000,1,1.0,51.0,2010.0,0
2,1,740000,1,2.0,80.0,1970.0,0
1,1,550000,1,1.0,64.0,1965.0,0
2,1,682000,1,1.0,60.0,1975.0,0
4,3,1680000,3,3.0,194.0,1958.0,1
3,3,860000,2,2.0,115.0,1990.0,0
3,3,2380000,2,2.0,278.0,1938.0,1
1,3,2100000,1,1.0,303.0,2016.0,1
3,2,1557000,2,2.0,181.0,2010.0,1
4,3,2050000,1,1.0,152.0,1950.0,1
3,3,1525000,1,3.0,128.0,1940.0,1
4,3,1330000,2,2.0,191.0,1950.0,1
2,1,879000,1,1.0,88.0,1970.0,0
4,3,2100000,3,2.0,306.19,2000.0,1
3,2,918000,2,1.0,144.0,2012.0,0
5,3,2361000,3,2.0,203.0,1920.0,1
3,3,1550000,2,2.0,200.0,1930.0,1
3,2,1237000,2,2.0,135.0,1990.0,1
3,2,861000,2,2.0,130.0,2000.0,0
3,3,1460000,1,0.0,133.0,1915.0,1
2,1,550000,1,1.0,69.0,1970.0,0
2,1,810000,1,1.0,87.0,1935.0,0
2,1,543000,1,1.0,74.0,1960.0,0
3,1,970000,2,2.0,99.0,2005.0,0
1,1,375000,1,1.0,53.0,1970.0,0
2,1,1080000,2,2.0,136.0,2000.0,0
5,3,2855000,3,2.0,274.0,2000.0,1
3,3,1093800,1,2.0,180.0,1960.0,0
4,3,1145000,1,2.0,151.0,1960.0,0
3,3,1561000,1,2.0,132.0,1930.0,1
3,1,840000,1,1.0,118.0,1970.0,0
3,2,820000,2,1.0,130.0,2013.0,0
2,3,695000,1,1.0,75.45,1970.0,0
3,2,1388000,2,2.0,146.0,2015.0,1
1,1,440000,1,1.0,44.0,2015.0,0
4,3,2300000,2,2.0,263.5,1890.0,1
3,1,1250000,2,3.0,113.0,2001.0,1
1,3,407500,1,1.0,53.0,2000.0,0
2,1,642500,1,1.0,77.0,1994.0,0
2,1,615000,1,1.0,84.0,1920.0,0
2,1,807000,1,1.0,84.0,1960.0,0
2,1,685000,1,0.0,58.0,1930.0,0
5,3,2180000,3,2.0,35.0,1960.0,1
5,3,3200000,3,2.0,168.0,1970.0,1
4,3,1815000,3,2.0,107.0,1960.0,1
3,3,1225000,1,2.0,129.0,1950.0,1
3,3,2655000,2,2.0,183.0,1991.0,1
4,3,2525000,2,2.0,300.0,2000.0,1
3,3,1300000,1,2.0,77.0,1940.0,1
4,3,1700000,2,2.0,185.0,1925.0,1
3,3,800000,1,1.0,121.0,1970.0,0
3,3,877000,1,2.0,135.0,1965.0,0
3,3,900000,1,2.0,120.0,1965.0,0
3,3,1800000,2,2.0,185.0,2010.0,1
3,2,1610000,2,2.0,20.0,1960.0,1
2,2,1285000,1,1.0,100.0,1992.0,1
2,1,685000,1,0.0,81.0,2007.0,0
3,1,957000,2,2.0,113.0,1994.0,0
3,3,2370000,2,1.0,188.0,1890.0,1
2,3,1682000,1,1.0,97.0,1910.0,1
4,3,1920000,1,2.0,181.0,1920.0,1
5,3,1750000,2,2.0,313.0,1935.0,1
3,3,1210000,1,2.0,115.0,1960.0,1
3,1,800000,1,2.0,80.0,2008.0,0
2,1,1020000,1,1.0,102.0,1920.0,0
2,1,660000,2,1.0,76.0,1970.0,0
4,3,1770000,2,2.0,233.0,1998.0,1
5,3,2000000,3,2.0,286.0,1945.0,1
2,3,957500,1,1.0,58.0,1892.0,0
3,3,2080000,2,2.0,177.8,1905.0,1
3,3,1505000,1,1.0,109.0,1890.0,1
2,1,410000,1,0.0,63.0,1967.0,0
2,1,725000,1,1.0,76.0,1975.0,0
2,1,602000,1,1.0,72.0,1960.0,0
2,1,830000,2,1.0,101.76,2007.0,0
3,3,1300000,2,2.0,147.0,1985.0,1
5,3,1940000,2,1.0,140.0,1940.0,1
3,3,1590000,1,1.0,128.0,1955.0,1
4,3,2200000,3,2.0,318.0,2014.0,1
2,1,420000,1,1.0,68.0,1970.0,0
4,3,1479000,2,2.0,148.0,1920.0,1
3,3,1430000,2,2.0,197.0,1950.0,1
3,1,1080000,2,2.0,144.0,1980.0,0
4,3,1605000,1,2.0,163.0,1948.0,1
2,3,1035000,1,1.0,65.0,1985.0,0
3,3,1290000,2,2.0,195.0964,1997.0,1
3,3,1930000,2,1.0,119.0,1910.0,1
4,3,2408000,2,2.0,221.0,1945.0,1
3,1,1042000,2,2.0,122.0,2008.0,0
3,3,1450000,2,2.0,167.0,1940.0,1
2,1,570000,1,1.0,65.0,1960.0,0
2,3,1417500,1,2.0,103.0,1900.0,1
2,3,510000,1,2.0,66.0,1970.0,0
2,1,601000,1,1.0,94.0,1972.0,0
3,3,1145000,1,2.0,112.0,1950.0,0
2,1,902000,1,0.0,86.0,1940.0,0
2,3,1410000,1,1.0,117.0,1930.0,1
3,2,1360000,2,2.0,175.0,1997.0,1
2,1,762000,1,1.0,93.0,1875.0,0
3,2,1501000,2,2.0,160.0,1995.0,1
4,3,2550000,2,2.0,200.0,1925.0,1
4,3,2800000,2,2.0,192.0,1910.0,1
3,3,1702000,1,2.0,110.0,1900.0,1
2,1,802500,1,2.0,87.0,1970.0,0
1,1,441000,1,0.0,50.0,1960.0,0
2,1,500000,1,1.0,72.0,1970.0,0
3,3,1600000,2,3.0,137.0,1960.0,1
3,1,1203500,2,2.0,127.0,2000.0,1
2,2,825000,1,3.0,107.0,1995.0,0
2,1,682000,1,1.0,80.0,1960.0,0
4,3,2258000,1,2.0,173.0,1910.0,1
3,3,1700000,2,0.0,141.0,1920.0,1
3,2,1060000,1,1.0,110.0,1980.0,0
3,3,1750000,2,0.0,155.0,1885.0,1
4,3,1540000,2,2.0,199.0,1920.0,1
1,2,470000,1,1.0,76.0,2000.0,0
4,2,912000,2,2.0,146.0,1997.0,0
4,3,1565000,3,2.0,154.0,1920.0,1
2,3,1335000,1,0.0,105.0,1880.0,1
2,1,740000,1,1.0,100.0,1940.0,0
2,1,698000,1,1.0,85.0,1900.0,0
2,3,780000,1,0.0,48.0,1900.0,0
2,1,760000,1,1.0,82.0,1970.0,0
4,3,2920000,2,2.0,254.0,1920.0,1
1,1,400000,1,1.0,43.0,1950.0,0
2,1,600000,1,1.0,78.0,1960.0,0
2,1,600000,1,1.0,80.0,1993.0,0
1,1,480000,1,1.0,64.0,1930.0,0
5,3,2505000,2,0.0,266.53,1927.0,1
3,3,1785000,1,1.0,120.0,1910.0,1
2,1,380000,1,1.0,62.0,2011.0,0
2,1,585000,1,1.0,82.0,1950.0,0
4,3,1580000,1,2.0,165.0,1970.0,1
2,1,755000,1,1.0,82.6,1960.0,0
2,1,750000,1,2.0,85.0,1970.0,0
1,1,286000,1,1.0,45.0,1960.0,0
2,1,580010,1,1.0,72.0,1970.0,0
4,2,1250000,3,2.0,223.0,2005.0,1
3,2,930000,2,1.0,127.0,2011.0,0
1,1,435000,1,1.0,44.0,2009.0,0
1,1,260000,1,1.0,38.0,1950.0,0
1,1,330000,1,1.0,44.0,1960.0,0
2,1,501000,1,1.0,77.0,1960.0,0
2,2,771000,1,1.0,99.0,1992.0,0
1,1,455000,1,1.0,49.0,1960.0,0
2,1,615888,1,1.0,73.0,1970.0,0
5,3,1475000,2,3.0,157.0,1920.0,1
3,3,1410000,1,1.0,113.0,1930.0,1
4,3,1820000,2,1.0,265.0,1915.0,1
3,3,875000,2,2.0,144.0,2006.0,0
1,1,327000,1,1.0,32.0,1960.0,0
4,3,1900000,2,2.0,210.0,1920.0,1
4,3,850000,3,2.0,327.0,2017.0,0
3,3,1720000,2,2.0,137.0,1998.0,1
2,1,600000,1,1.0,62.0,1972.0,0
2,1,762500,1,1.0,79.0,2003.0,0
4,3,1855500,2,1.0,216.0,1880.0,1
1,1,468000,1,1.0,55.0,2000.0,0
1,1,470000,1,1.0,44.4,2009.0,0
1,1,410000,1,1.0,51.0,1960.0,0
2,1,821000,2,1.0,75.0,2006.0,0
4,2,1520000,3,2.0,190.0,2012.0,1
3,3,2299500,2,3.0,230.0,1940.0,1
4,3,2360000,3,2.0,214.0,1926.0,1
4,3,1460000,2,2.0,185.0,1955.0,1
4,2,1280000,3,2.0,200.0,2014.0,1
4,2,1750000,3,2.0,262.0,2013.0,1
4,3,2210000,2,1.0,175.0,1908.0,1
3,3,1680000,1,2.0,181.0,1920.0,1
2,1,890000,1,2.0,106.0,1970.0,0
4,3,1390000,2,1.0,196.0,1950.0,1
4,3,2725000,2,2.0,275.0,2006.0,1
4,3,1925000,2,2.0,176.0,1900.0,1
4,3,995000,2,1.0,131.0,1960.0,0
4,2,1680000,2,1.0,172.0,1995.0,1
4,3,3175000,2,3.0,174.0,1900.0,1
2,1,520000,1,1.0,74.0,1970.0,0
1,1,320000,1,0.0,49.0,1960.0,0
4,3,2165000,3,2.0,255.0,2016.0,1
2,1,851000,1,1.0,87.0,1960.0,0
3,3,1345000,1,1.0,131.0,1950.0,1
1,1,420000,1,1.0,47.0,2004.0,0
2,3,1857000,1,1.0,116.65,1890.0,1
3,3,1425000,1,1.0,108.0,1930.0,1
3,3,1910000,2,2.0,165.0,1990.0,1
3,3,1485000,2,2.0,139.0,1975.0,1
1,1,505000,1,1.0,52.0,1960.0,0
4,3,1570000,2,1.0,170.0,1900.0,1
3,3,1510000,1,2.0,115.0,1960.0,1
3,2,1007000,2,1.0,114.0,1977.0,0
2,1,860000,2,1.0,108.0,1950.0,0
3,3,1650000,1,2.0,117.0,1880.0,1
3,3,2020000,2,2.0,216.0,2007.0,1
3,3,2500000,3,3.0,206.0,1925.0,1
3,3,2500000,1,2.0,110.0,1950.0,1
2,3,1200000,1,2.0,96.0,1940.0,1
1,1,370000,1,1.0,54.0,2009.0,0
2,1,760000,2,1.0,77.0,2013.0,0
4,3,2635000,2,2.0,154.0,1910.0,1
2,3,1250000,1,0.0,100.0,1910.0,1
1,1,400000,1,2.0,50.0,1960.0,0
2,1,626000,1,2.0,78.0,2000.0,0
4,3,1800000,3,1.0,93.0,1900.0,1
2,1,1350000,2,1.0,109.0,1930.0,1
3,1,940000,2,3.0,20.0,1960.0,0
1,1,410000,1,1.0,50.0,1960.0,0
2,1,625000,1,1.0,88.0,1960.0,0
2,1,701000,1,0.0,107.0,1950.0,0
4,3,1600000,2,3.0,160.0,1910.0,1
5,3,2400000,3,2.0,309.0,2016.0,1
3,1,1860000,2,2.0,176.0,1930.0,1
3,1,1350000,2,1.0,133.0,1940.0,1
3,3,1420000,1,1.0,130.0,1965.0,1
4,3,2800000,3,2.0,226.0,1900.0,1
1,1,290000,1,1.0,35.0,1960.0,0
3,3,1840000,2,1.0,171.0,1920.0,1
2,1,430000,1,1.0,68.0,1960.0,0
1,1,361000,1,1.0,53.0,1975.0,0
3,1,960000,2,2.0,151.0,2000.0,0
2,1,540000,1,1.0,77.0,1960.0,0
3,1,1150000,2,1.0,119.0,2000.0,0
3,3,1100000,2,1.0,109.5,1999.0,0
3,3,1080000,2,2.0,103.0,1960.0,0
3,2,935000,2,2.0,109.0,1985.0,0
3,2,956000,2,1.0,137.0,1994.0,0
4,3,1211000,3,3.0,167.0,1970.0,1
4,3,1610000,2,2.0,193.0,1950.0,1
2,3,1150000,1,3.0,122.0,1970.0,0
2,1,500000,1,1.0,78.0,1960.0,0
3,3,2800000,2,2.0,193.74,1860.0,1
2,1,666000,1,1.0,73.0,2005.0,0
2,1,470000,1,0.0,67.0,1950.0,0
2,1,1140000,2,2.0,119.0,1990.0,0
2,1,486000,1,2.0,63.0,1960.0,0
4,3,1450000,2,1.0,154.0,1965.0,1
3,2,1060000,2,2.0,1.0,2000.0,0
3,2,1850000,3,2.0,203.0,2007.0,1
2,1,410000,1,1.0,75.0,1967.0,0
5,3,1500000,2,2.0,188.0,1950.0,1
2,1,796000,1,2.0,86.0,1975.0,0
3,3,1050000,1,2.0,133.0,1990.0,0
2,1,610000,1,1.0,88.0,2007.0,0
3,3,1050000,1,2.0,169.0,1970.0,0
3,3,1975000,2,2.0,165.0,1900.0,1
3,2,1200000,1,2.0,117.0,1965.0,1
2,1,630000,1,1.0,73.0,1970.0,0
2,1,580000,1,1.0,62.0,1970.0,0
2,1,519500,1,1.0,73.0,1970.0,0
3,2,1405000,2,2.0,139.0,2014.0,1
2,1,472000,1,1.0,70.0,1970.0,0
2,1,591000,1,2.0,90.0,1887.0,0
3,3,1651000,2,1.0,125.0,1950.0,1
1,1,420000,1,1.0,43.0,1960.0,0
2,1,460000,2,0.0,63.0,2014.0,0
2,1,1340000,2,2.0,133.0,1995.0,1
1,1,360000,1,1.0,49.0,1971.0,0
2,1,735000,1,1.0,84.0,1935.0,0
4,3,1540000,2,3.0,205.0,1970.0,1
4,3,1755000,2,2.0,155.0,1938.0,1
3,2,1435000,3,2.0,177.0,2014.0,1
3,2,1260000,2,2.0,138.0,1960.0,1
2,1,600000,1,1.0,74.0,1960.0,0
2,1,845000,1,1.0,110.0,1960.0,0
3,2,1280000,2,2.0,158.0,2014.0,1
4,3,2500000,2,3.0,225.0,1930.0,1
2,1,600800,1,1.0,1.0,1960.0,0
3,1,1151000,2,1.0,115.0,1995.0,0
5,2,1050000,2,2.0,159.0,2011.0,0
4,3,1740000,2,2.0,283.0,2010.0,1
2,1,834500,1,2.0,92.0,2005.0,0
2,1,930000,1,1.0,80.0,1930.0,0
2,1,720000,1,2.0,90.0,1920.0,0
3,2,1035000,2,2.0,111.0,2010.0,0
2,1,715000,1,1.0,80.0,2005.0,0
2,1,450000,1,1.0,77.0,2010.0,0
2,2,955000,1,1.0,1.0,1970.0,0
3,2,1200000,1,2.0,125.0,2000.0,1
3,2,1030000,2,2.0,180.0,2006.0,0
4,2,1200000,2,2.0,183.0,2007.0,1
2,3,1150000,1,2.0,100.0,1950.0,0
3,2,1405000,2,2.0,129.0,1980.0,1
4,3,3015000,2,2.0,276.0,1970.0,1
2,1,540000,1,1.0,67.0,1970.0,0
2,1,910000,1,2.0,106.0,1970.0,0
1,1,295000,1,1.0,45.0,1970.0,0
3,3,1965000,2,3.0,58.0,1960.0,1
2,3,1722500,1,0.0,75.0,1900.0,1
2,1,558500,1,1.0,63.0,1970.0,0
4,3,1660000,2,2.0,235.0,2004.0,1
4,3,1235000,2,2.0,165.0,1925.0,1
2,3,980000,1,0.0,112.0,2000.0,0
2,1,570000,1,1.0,64.0,1965.0,0
2,1,600000,1,1.0,82.0,1930.0,0
2,1,560000,1,1.0,61.6,2012.0,0
2,1,600000,1,1.0,85.0,1980.0,0
5,3,1950000,3,2.0,0.0,1949.0,1
3,3,1470000,2,2.0,154.0,1960.0,1
4,3,1950000,3,2.0,206.0,1950.0,1
4,3,2515000,2,2.0,323.0,1925.0,1
2,1,817500,1,1.0,95.0,1960.0,0
2,1,692500,1,1.0,72.0,1970.0,0
4,3,1609000,2,2.0,155.0,1900.0,1
3,3,1295000,2,2.0,195.0,1958.0,1
3,3,1300000,2,2.0,170.0,1900.0,1
4,3,1900000,3,2.0,228.0,1985.0,1
4,3,1150000,2,2.0,175.0,1940.0,0
3,3,1354000,1,2.0,124.0,1950.0,1
3,3,2200000,2,2.0,158.0,1935.0,1
4,3,1550000,2,2.0,187.0,1960.0,1
3,3,1510000,1,0.0,156.0,1900.0,1
4,3,1495000,2,1.0,179.0,1950.0,1
3,3,1103000,1,2.0,134.0,1960.0,0
3,3,1845000,3,2.0,240.0,2009.0,1
3,3,1000000,1,0.0,96.0,1890.0,0
3,3,1650000,1,0.0,200.0,1966.0,1
4,3,2700000,2,1.0,318.0,1890.0,1
5,3,2290000,3,2.0,273.0,1925.0,1
3,3,1725000,1,2.0,117.0,1915.0,1
2,3,1355000,1,0.0,78.0,1900.0,1
3,2,1715000,3,1.0,141.0,1920.0,1
3,3,2730000,2,2.0,203.0,1940.0,1
4,3,2210000,3,2.0,233.0,1940.0,1
3,3,1070000,1,3.0,105.0,1960.0,0
3,3,1342000,1,3.0,110.0,1910.0,1
3,2,1960000,2,2.0,36.0,1960.0,1
6,3,2835000,3,2.0,283.0,1970.0,1
5,3,2450000,3,2.0,239.0,1926.0,1
2,2,850000,2,1.0,101.0,2007.0,0
3,3,1508000,2,2.0,147.0,2011.0,1
3,3,1201000,2,3.0,156.0,1960.0,1
3,3,1450000,1,1.0,147.0,1948.0,1
4,3,2325000,3,2.0,227.0,1920.0,1
3,3,1450000,1,0.0,104.0,1890.0,1
2,3,1325000,1,2.0,88.0,1940.0,1
3,3,1975000,1,2.0,160.0,1925.0,1
4,2,2750000,2,3.0,270.0,2015.0,1
3,1,828000,2,2.0,117.0,1980.0,0
3,3,1960000,2,0.0,230.0,1900.0,1
4,3,1915000,2,2.0,220.0,1910.0,1
1,3,855000,1,0.0,72.0,1900.0,0
4,3,1810000,3,2.0,223.0,1997.0,1
5,3,2230000,2,2.0,270.0,1905.0,1
3,3,1425000,1,1.0,150.0,1907.0,1
2,3,1460000,1,1.0,80.0,1930.0,1
2,3,1726000,2,2.0,128.0,1910.0,1
4,3,1920000,3,2.0,203.0,2016.0,1
3,3,1575000,1,2.0,115.0,1955.0,1
4,3,2270000,2,2.0,334.0,2010.0,1
3,3,1890000,2,1.0,144.0,1940.0,1
4,3,1895000,2,2.0,220.0,1920.0,1
3,2,1280000,2,2.0,239.0,2013.0,1
4,3,1595000,1,2.0,167.0,1960.0,1
4,3,1850000,3,3.0,170.0,2000.0,1
2,2,955000,2,1.0,112.0,2009.0,0
3,3,1230000,1,1.0,133.0,1960.0,1
3,3,2105000,2,1.0,180.0,1890.0,1
4,3,2410000,2,1.0,120.0,1920.0,1
3,3,1380000,1,2.0,152.0,2001.0,1
3,3,1300000,1,2.0,124.0,1960.0,1
3,3,1307500,1,1.0,111.0,1940.0,1
3,3,1390000,2,1.0,150.0,1940.0,1
5,3,1225000,2,2.0,210.0,1950.0,1
3,3,2180000,1,2.0,126.0,1905.0,1
3,3,2118000,2,2.0,188.0,1930.0,1
3,3,2030000,2,2.0,172.0,1940.0,1
3,3,1800000,2,1.0,123.0,1910.0,1
3,3,1390000,2,1.0,0.0,2002.0,1
4,3,3000000,3,2.0,180.0,1915.0,1
3,3,1210000,1,3.0,93.0,1955.0,1
2,3,1020000,1,2.0,115.0,1959.0,0
4,3,1675000,2,2.0,294.0,1960.0,1
5,3,2800000,2,2.0,254.0,1990.0,1
4,3,1966000,2,2.0,181.0,1905.0,1
1,1,381000,1,1.0,55.0,1970.0,0
3,2,795000,2,2.0,137.0,2013.0,0
3,3,1160000,2,2.0,134.0,1980.0,0
3,3,1285000,2,2.0,101.0,1940.0,1
4,2,2000000,3,2.0,275.0,2010.0,1
4,3,1125000,1,1.0,175.0,1950.0,0
4,3,1911000,3,2.0,302.0,2005.0,1
4,3,2450000,2,2.0,192.0,1920.0,1
2,2,955000,1,1.0,100.0,1970.0,0
2,3,1630000,1,0.0,88.0,1920.0,1
6,3,1875000,2,2.0,170.0,1962.0,1
3,3,1321188,1,1.0,200.0,1945.0,1
3,3,760000,1,1.0,120.0,1940.0,0
4,3,1450000,2,2.0,178.0,1940.0,1
3,3,1725000,1,2.0,151.0,1890.0,1
3,2,1463000,2,2.0,147.0,1998.0,1
4,2,1050000,2,1.0,184.0,2010.0,0
4,3,2680000,2,1.0,265.0,1890.0,1
4,3,1910000,3,2.0,256.0,2014.0,1
3,3,2340000,2,1.0,135.0,1880.0,1
4,2,1650000,2,1.0,200.0,2005.0,1
3,3,2550000,2,3.0,202.0,1950.0,1
5,3,2800000,2,2.0,0.0,1960.0,1
5,3,1800000,3,3.0,243.0,1960.0,1
4,2,1130000,2,2.0,183.0,2012.0,0
4,3,1370000,3,3.0,186.0,1930.0,1
3,3,1311000,2,3.0,194.0,1950.0,1
4,3,2830000,2,2.0,202.0,1930.0,1
3,3,2060000,1,3.0,175.0,1950.0,1
3,3,1650000,2,2.0,0.0,1920.0,1
3,3,1220000,2,2.0,151.0,2015.0,1
4,3,1535000,3,2.0,188.0,1950.0,1
2,3,1322500,1,1.0,94.0,1950.0,1
3,3,1400000,2,3.0,193.0,2011.0,1
2,1,790000,1,1.0,82.0,2010.0,0
5,3,1300000,2,2.0,213.0,1970.0,1
3,3,975000,2,2.0,114.0,1960.0,0
4,3,2690000,2,2.0,0.0,1910.0,1
3,3,1750000,2,2.0,232.0,2006.0,1
4,3,3080000,2,3.0,339.0,1930.0,1
2,1,651000,1,1.0,97.0,1940.0,0
3,3,2090000,1,0.0,113.0,1900.0,1
3,3,1072000,1,3.0,138.0,1950.0,0
3,3,1290000,1,1.0,0.0,1970.0,1
2,3,875000,1,0.0,76.0,1920.0,0
4,2,2455000,3,2.0,0.0,2010.0,1
4,3,1490000,2,2.0,168.0,1930.0,1
3,3,1715000,1,2.0,151.0,1906.0,1
